district,rating,variance,most_similar_ratings
AZ-08,Likely-R,0.14876033057851237,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Solid-R
AZ-09,Likely-D,0.1487603305785124,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D,Likely-D
CA-01,Solid-R,0.5950413223140496,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Toss-Up,Lean-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Likely-R,Likely-R
CA-02,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-03,Solid-D,0.19834710743801653,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D
CA-04,Likely-R,0.8347107438016529,Solid-R,Likely-R,Lean-R,Solid-R,Likely-R,Toss-Up,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Lean-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R
CA-05,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-06,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-07,Lean-D,1.9772727272727273,Lean-R,Likely-D,Solid-D,Lean-D,Likely-D,Toss-Up,Solid-D,Toss-Up,Lean-D,Likely-D,Solid-D,Lean-R,Solid-D,Toss-Up,Solid-D,Lean-R,Lean-D,Solid-D,Likely-D,Likely-D,Likely-D,Solid-D
CA-08,Solid-R,1.7541322314049586,Likely-R,Solid-R,Solid-R,Solid-R,Toss-Up,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Lean-D,Solid-R,Solid-R,Likely-R,Solid-R,Lean-D,Likely-R
CA-09,Solid-D,0.2892561983471074,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Lean-D
CA-10,Toss-Up,0.96900826446281,Toss-Up,Likely-D,Toss-Up,Lean-R,Lean-D,Lean-D,Likely-D,Toss-Up,Toss-Up,Lean-D,Toss-Up,Lean-R,Toss-Up,Lean-D,Lean-D,Lean-D,Likely-D,Lean-R,Lean-R,Lean-D,Lean-R,Lean-D
CA-11,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-12,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-13,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-14,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-15,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-16,Likely-D,0.11776859504132231,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D
CA-17,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-18,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-19,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-20,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-21,Lean-R,0.5144628099173554,Lean-D,Lean-D,Toss-Up,Lean-D,Toss-Up,Toss-Up,Toss-Up,Lean-D,Toss-Up,Toss-Up,Lean-R,Toss-Up,Toss-Up,Lean-D,Likely-D,Likely-D,Toss-Up,Toss-Up,Toss-Up,Toss-Up,Lean-D,Toss-Up
CA-22,Likely-R,0.6301652892561984,Lean-R,Likely-R,Solid-R,Likely-R,Solid-R,Likely-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Lean-R,Solid-R,Solid-R,Likely-R,Lean-R,Solid-R,Lean-R,Likely-R
CA-23,Solid-R,0.08264462809917356,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R
CA-24,Likely-D,0.4132231404958678,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Lean-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Lean-D,Solid-D,Likely-D
CA-25,Lean-D,2.5950413223140494,Toss-Up,Likely-D,Solid-D,Toss-Up,Likely-R,Lean-D,Toss-Up,Solid-R,Likely-R,Toss-Up,Lean-D,Toss-Up,Toss-Up,Likely-R,Likely-R,Toss-Up,Solid-R,Lean-D,Solid-R,Toss-Up,Lean-D,Toss-Up
CA-26,Solid-D,0.1487603305785124,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-27,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-28,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-29,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-30,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-31,Solid-D,1.4235537190082646,Lean-D,Likely-D,Toss-Up,Toss-Up,Solid-D,Lean-D,Likely-D,Solid-D,Solid-D,Likely-D,Likely-D,Lean-D,Lean-R,Toss-Up,Toss-Up,Solid-D,Likely-D,Lean-D,Lean-D,Solid-D,Likely-D,Toss-Up
CA-32,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-33,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-34,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-35,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-36,Solid-D,0.1487603305785124,Solid-D,Likely-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-37,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-38,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-39,Toss-Up,1.1818181818181819,Toss-Up,Toss-Up,Lean-D,Toss-Up,Lean-D,Lean-D,Lean-R,Toss-Up,Toss-Up,Lean-D,Toss-Up,Likely-D,Lean-D,Toss-Up,Lean-R,Likely-D,Toss-Up,Lean-R,Lean-R,Likely-R,Likely-R,Lean-R
CA-40,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-41,Solid-D,0.04338842975206612,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D
CA-42,Solid-R,0.9008264462809917,Likely-R,Likely-R,Solid-R,Lean-R,Solid-R,Lean-R,Toss-Up,Lean-R,Likely-R,Toss-Up,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Likely-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R
CA-43,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-44,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-45,Toss-Up,1.4297520661157024,Toss-Up,Toss-Up,Toss-Up,Lean-R,Lean-D,Lean-D,Toss-Up,Lean-D,Toss-Up,Toss-Up,Toss-Up,Lean-R,Lean-R,Likely-R,Toss-Up,Lean-R,Solid-R,Likely-R,Likely-R,Solid-R,Lean-D,Toss-Up
CA-46,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-47,Solid-D,0.04338842975206612,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-48,Toss-Up,1.3801652892561984,Toss-Up,Lean-R,Lean-D,Toss-Up,Toss-Up,Toss-Up,Toss-Up,Toss-Up,Lean-D,Lean-R,Toss-Up,Lean-R,Likely-R,Lean-D,Solid-R,Lean-R,Likely-R,Solid-R,Toss-Up,Likely-R,Likely-R,Lean-R
CA-49,Lean-D,0.7768595041322314,Lean-D,Likely-D,Likely-D,Toss-Up,Toss-Up,Lean-D,Toss-Up,Likely-D,Toss-Up,Toss-Up,Toss-Up,Toss-Up,Toss-Up,Lean-R,Toss-Up,Toss-Up,Toss-Up,Lean-D,Lean-R,Lean-R,Lean-D,Lean-D
CA-50,Lean-R,0.5144628099173554,Solid-R,Likely-R,Likely-R,Likely-R,Solid-R,Likely-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Lean-R,Lean-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R
CA-51,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CA-52,Solid-D,0.3078512396694215,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D
CA-53,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CO-01,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CO-02,Solid-D,0.08264462809917356,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CO-03,Likely-R,1.1570247933884297,Likely-R,Likely-R,Solid-R,Toss-Up,Toss-Up,Toss-Up,Likely-R,Likely-R,Lean-R,Lean-R,Toss-Up,Likely-R,Solid-R,Likely-R,Toss-Up,Solid-R,Lean-R,Solid-R,Likely-R,Lean-R,Lean-R,Solid-R
CO-04,Solid-R,0.47107438016528924,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Likely-R,Solid-R
CO-05,Solid-R,1.0661157024793388,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-R,Lean-D,Solid-R,Solid-R,Solid-R
CO-06,Toss-Up,0.9586776859504132,Toss-Up,Lean-R,Toss-Up,Toss-Up,Toss-Up,Lean-R,Lean-D,Lean-D,Lean-D,Lean-R,Toss-Up,Lean-D,Lean-D,Likely-D,Toss-Up,Lean-R,Lean-D,Likely-D,Lean-D,Lean-R,Likely-D,Toss-Up
CO-07,Solid-D,0.19834710743801653,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Likely-D,Likely-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D
CT-01,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CT-02,Solid-D,0.08264462809917356,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CT-03,Solid-D,0.04338842975206612,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CT-04,Solid-D,0.11776859504132231,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
CT-05,Likely-D,1.4979338842975207,Likely-D,Solid-D,Lean-D,Lean-D,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D,Lean-D,Solid-D,Solid-D,Lean-D,Lean-R,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D,Solid-D,Lean-R,Solid-D
DE-00,Solid-D,0.08264462809917356,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Likely-D,Solid-D
FL-01,Solid-R,0,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
FL-02,Solid-R,0.7768595041322314,Solid-R,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Toss-Up,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
FL-03,Solid-R,0.5392561983471075,Likely-R,Likely-R,Solid-R,Solid-R,Likely-R,Likely-R,Likely-R,Likely-R,Solid-R,Likely-R,Solid-R,Lean-R,Lean-R,Solid-R,Solid-R,Likely-R,Solid-R,Lean-R,Likely-R,Solid-R,Lean-R,Solid-R
FL-04,Solid-R,0.11776859504132231,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R
FL-05,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
